"time","count_c2","count_mc","count_mco"
43.19001053383096,61,60,60
43.19001053797957,61,60,60
43.19001053797957,61,60,61
43.192,61,60,61
43.194,61,60,61
43.196,61,60,61
43.198,61,60,61
43.19999999999968,61,60,61
43.19999999999968,61,60,61
43.19999999999997,61,60,61
43.19999999999997,61,60,61
43.19999999999999,61,60,61
43.19999999999999,61,60,61
43.2,61,60,61
43.2,61,60,61
43.20000000000007,61,60,61
43.20000000000007,61,60,61
43.202,61,60,61
43.204,61,60,61
43.206,61,60,61
43.208,61,60,61
43.21,61,60,61
43.212,61,60,61
43.214,61,60,61
43.216,61,60,61
43.218,61,60,61
43.22,61,60,61
43.222,61,60,61
43.224,61,60,61
43.226,61,60,61
43.228,61,60,61
43.23,61,60,61
43.232,61,60,61
43.234,61,60,61
43.236,61,60,61
43.238,61,60,61
43.24,61,60,61
43.242,61,60,61
43.244,61,60,61
43.246,61,60,61
43.248,61,60,61
43.24999999999968,61,60,61
43.24999999999968,61,60,61
43.25,61,60,61
43.252,61,60,61
43.254,61,60,61
43.256,61,60,61
43.258,61,60,61
43.26,61,60,61
43.262,61,60,61
43.264,61,60,61
43.266,61,60,61
43.268,61,60,61
43.27,61,60,61
43.272,61,60,61
43.274,61,60,61
43.276,61,60,61
43.278,61,60,61
43.28,61,60,61
43.282,61,60,61
43.284,61,60,61
43.286,61,60,61
43.288,61,60,61
43.29,61,60,61
43.292,61,60,61
43.294,61,60,61
43.296,61,60,61
43.298,61,60,61
43.29999999999968,61,60,61
43.29999999999968,61,60,61
43.3,61,60,61
43.302,61,60,61
43.304,61,60,61
43.306,61,60,61
43.308,61,60,61
43.31,61,60,61
43.312,61,60,61
43.314,61,60,61
43.316,61,60,61
43.318,61,60,61
43.32,61,60,61
43.322,61,60,61
43.324,61,60,61
43.326,61,60,61
43.328,61,60,61
43.33,61,60,61
43.332,61,60,61
43.334,61,60,61
43.336,61,60,61
43.338,61,60,61
43.34,61,60,61
43.342,61,60,61
43.344,61,60,61
43.346,61,60,61
43.348,61,60,61
43.34999999999967,61,60,61
43.34999999999967,61,60,61
43.35,61,60,61
43.352,61,60,61
43.354,61,60,61
43.356,61,60,61
43.358,61,60,61
43.36,61,60,61
43.362,61,60,61
43.364,61,60,61
43.366,61,60,61
43.368,61,60,61
43.37,61,60,61
43.372,61,60,61
43.374,61,60,61
43.376,61,60,61
43.378,61,60,61
43.38,61,60,61
43.382,61,60,61
43.384,61,60,61
43.386,61,60,61
43.388,61,60,61
43.39,61,60,61
43.392,61,60,61
43.394,61,60,61
43.396,61,60,61
43.398,61,60,61
43.39999999999967,61,60,61
43.39999999999967,61,60,61
43.4,61,60,61
43.40000000000008,61,60,61
43.40000000000008,61,60,61
43.402,61,60,61
43.404,61,60,61
43.406,61,60,61
43.408,61,60,61
43.41,61,60,61
43.41001053395316,61,60,61
43.41001053395316,61,60,61
43.41001053810209,61,60,61
43.41001053810209,61,60,61
43.412,61,60,61
43.414,61,60,61
43.416,61,60,61
43.418,61,60,61
43.42,61,60,61
43.422,61,60,61
43.424,61,60,61
43.426,61,60,61
43.428,61,60,61
43.43,61,60,61
43.432,61,60,61
43.434,61,60,61
43.436,61,60,61
43.438,61,60,61
43.44,61,60,61
43.442,61,60,61
43.444,61,60,61
43.446,61,60,61
43.448,61,60,61
43.44999999999967,61,60,61
43.44999999999967,61,60,61
43.45,61,60,61
43.452,61,60,61
43.454,61,60,61
43.456,61,60,61
43.458,61,60,61
43.46,61,60,61
43.462,61,60,61
43.464,61,60,61
43.466,61,60,61
43.468,61,60,61
43.47,61,60,61
43.472,61,60,61
43.474,61,60,61
43.476,61,60,61
43.478,61,60,61
43.48,61,60,61
43.482,61,60,61
43.484,61,60,61
43.486,61,60,61
43.488,61,60,61
43.49,61,60,61
43.492,61,60,61
43.494,61,60,61
43.496,61,60,61
43.498,61,60,61
43.49999999999967,61,60,61
43.49999999999967,61,60,61
43.5,61,60,61
43.502,61,60,61
43.504,61,60,61
43.506,61,60,61
43.508,61,60,61
43.51,61,60,61
43.512,61,60,61
43.514,61,60,61
43.516,61,60,61
43.518,61,60,61
43.52,61,60,61
43.522,61,60,61
43.524,61,60,61
43.526,61,60,61
43.528,61,60,61
43.53,61,60,61
43.532,61,60,61
43.534,61,60,61
43.536,61,60,61
43.538,61,60,61
43.54,61,60,61
43.542,61,60,61
43.544,61,60,61
43.546,61,60,61
43.548,61,60,61
43.54999999999966,61,60,61
43.54999999999966,61,60,61
43.55,61,60,61
43.552,61,60,61
43.554,61,60,61
43.556,61,60,61
43.558,61,60,61
43.56,61,60,61
43.562,61,60,61
43.564,61,60,61
43.566,61,60,61
43.568,61,60,61
43.57,61,60,61
43.572,61,60,61
43.574,61,60,61
43.576,61,60,61
43.578,61,60,61
43.58,61,60,61
43.582,61,60,61
43.584,61,60,61
43.586,61,60,61
43.588,61,60,61
43.59,61,60,61
43.592,61,60,61
43.594,61,60,61
43.596,61,60,61
43.598,61,60,61
43.59999999999966,61,60,61
43.59999999999966,61,60,61
43.6,61,60,61
43.60000000000008,61,60,61
43.60000000000008,61,60,61
43.602,61,60,61
43.604,61,60,61
43.606,61,60,61
43.608,61,60,61
43.61,61,60,61
43.612,61,60,61
43.614,61,60,61
43.616,61,60,61
43.618,61,60,61
43.62,61,60,61
43.622,61,60,61
43.624,61,60,61
43.626,61,60,61
43.628,61,60,61
43.63,61,60,61
43.632,61,60,61
43.634,61,60,61
43.636,61,60,61
43.638,61,60,61
43.64,61,60,61
43.642,61,60,61
43.644,61,60,61
43.646,61,60,61
43.648,61,60,61
43.64999999999966,61,60,61
43.64999999999966,61,60,61
43.65,61,60,61
43.652,61,60,61
43.654,61,60,61
43.656,61,60,61
43.658,61,60,61
43.66,61,60,61
43.662,61,60,61
43.664,61,60,61
43.666,61,60,61
43.668,61,60,61
43.67,61,60,61
43.672,61,60,61
43.674,61,60,61
43.676,61,60,61
43.678,61,60,61
43.68,61,60,61
43.682,61,60,61
43.684,61,60,61
43.686,61,60,61
43.688,61,60,61
43.69,61,60,61
43.692,61,60,61
43.694,61,60,61
43.696,61,60,61
43.698,61,60,61
43.69999999999965,61,60,61
43.69999999999965,61,60,61
43.7,61,60,61
43.702,61,60,61
43.704,61,60,61
43.706,61,60,61
43.708,61,60,61
43.71,61,60,61
43.712,61,60,61
43.714,61,60,61
43.716,61,60,61
43.718,61,60,61
43.72,61,60,61
43.722,61,60,61
43.724,61,60,61
43.726,61,60,61
43.728,61,60,61
43.73,61,60,61
43.732,61,60,61
43.734,61,60,61
43.736,61,60,61
43.738,61,60,61
43.74,61,60,61
43.742,61,60,61
43.744,61,60,61
43.746,61,60,61
43.748,61,60,61
43.74999999999965,61,60,61
43.74999999999965,61,60,61
43.75,61,60,61
43.752,61,60,61
43.754,61,60,61
43.756,61,60,61
43.758,61,60,61
43.76,61,60,61
43.762,61,60,61
43.764,61,60,61
43.766,61,60,61
43.768,61,60,61
43.77,61,60,61
43.772,61,60,61
43.774,61,60,61
43.776,61,60,61
43.778,61,60,61
43.78,61,60,61
43.782,61,60,61
43.784,61,60,61
43.786,61,60,61
43.788,61,60,61
43.79,61,60,61
43.792,61,60,61
43.794,61,60,61
43.796,61,60,61
43.798,61,60,61
43.79999999999965,61,60,61
43.79999999999965,61,60,61
43.8,61,60,61
43.80000000000008,61,60,61
43.80000000000008,61,60,61
43.802,61,60,61
43.804,61,60,61
43.806,61,60,61
43.808,61,60,61
43.81,61,60,61
43.812,61,60,61
43.814,61,60,61
43.816,61,60,61
43.818,61,60,61
43.82,61,60,61
43.822,61,60,61
43.824,61,60,61
43.826,61,60,61
43.828,61,60,61
43.83,61,60,61
43.832,61,60,61
43.834,61,60,61
43.836,61,60,61
43.838,61,60,61
43.84,61,60,61
43.842,61,60,61
43.844,61,60,61
43.846,61,60,61
43.848,61,60,61
43.84999999999965,61,60,61
43.84999999999965,61,60,61
43.85,61,60,61
43.852,61,60,61
43.854,61,60,61
43.856,61,60,61
43.858,61,60,61
43.86,61,60,61
43.862,61,60,61
43.864,61,60,61
43.866,61,60,61
43.868,61,60,61
43.87,61,60,61
43.872,61,60,61
43.874,61,60,61
43.876,61,60,61
43.878,61,60,61
43.88,61,60,61
43.882,61,60,61
43.884,61,60,61
43.886,61,60,61
43.888,61,60,61
43.89,61,60,61
43.892,61,60,61
43.894,61,60,61
43.896,61,60,61
43.898,61,60,61
43.89999999999964,61,60,61
43.89999999999964,61,60,61
43.9,61,60,61
43.902,61,60,61
43.904,61,60,61
43.906,61,60,61
43.908,61,60,61
43.91,61,60,61
43.912,61,60,61
43.914,61,60,61
43.916,61,60,61
43.918,61,60,61
43.92,61,60,61
43.922,61,60,61
43.924,61,60,61
43.926,61,60,61
43.928,61,60,61
43.93,61,60,61
43.932,61,60,61
43.934,61,60,61
43.936,61,60,61
43.938,61,60,61
43.94,61,60,61
43.942,61,60,61
43.944,61,60,61
43.946,61,60,61
43.948,61,60,61
43.94999999999964,61,60,61
43.94999999999964,61,60,61
43.95,61,60,61
43.952,61,60,61
43.954,61,60,61
43.956,61,60,61
43.958,61,60,61
43.96,61,60,61
43.962,61,60,61
43.964,61,60,61
43.966,61,60,61
43.968,61,60,61
43.97,61,60,61
43.972,61,60,61
43.974,61,60,61
43.976,61,60,61
43.978,61,60,61
43.98,61,60,61
43.982,61,60,61
43.984,61,60,61
43.986,61,60,61
43.988,61,60,61
43.99,61,60,61
43.992,61,60,61
43.994,61,60,61
43.996,61,60,61
43.998,61,60,61
43.99999999999964,61,60,61
43.99999999999964,61,60,61
43.99999999999997,61,60,61
43.99999999999997,61,60,61
44,61,60,61
44,61,60,61
44.00000000000009,61,60,61
44.00000000000009,61,60,61
44.002,61,60,61
44.004,61,60,61
44.006,61,60,61
44.008,61,60,61
44.01,61,60,61
44.012,61,60,61
44.014,61,60,61
44.016,61,60,61
44.018,61,60,61
44.02,61,60,61
44.022,61,60,61
44.024,61,60,61
44.026,61,60,61
44.028,61,60,61
44.03,61,60,61
44.032,61,60,61
44.034,61,60,61
44.036,61,60,61
44.038,61,60,61
44.04,61,60,61
44.042,61,60,61
44.044,61,60,61
44.046,61,60,61
44.048,61,60,61
44.04999999999963,61,60,61
44.04999999999963,61,60,61
44.05,61,60,61
44.052,61,60,61
44.054,61,60,61
44.056,61,60,61
44.058,61,60,61
44.06,61,60,61
44.062,61,60,61
44.064,61,60,61
44.066,61,60,61
44.068,61,60,61
44.07,61,60,61
44.072,61,60,61
44.074,61,60,61
44.076,61,60,61
44.078,61,60,61
44.08,61,60,61
44.082,61,60,61
44.084,61,60,61
44.086,61,60,61
44.088,61,60,61
44.09,61,60,61
44.092,61,60,61
44.094,61,60,61
44.096,61,60,61
44.098,61,60,61
44.09999999999963,61,60,61
44.09999999999963,61,60,61
44.1,61,60,61
44.102,61,60,61
44.104,61,60,61
44.106,61,60,61
44.108,61,60,61
44.11,61,60,61
44.112,61,60,61
44.114,61,60,61
44.116,61,60,61
44.118,61,60,61
44.12,61,60,61
44.122,61,60,61
44.124,61,60,61
44.126,61,60,61
44.128,61,60,61
44.13,61,60,61
44.132,61,60,61
44.134,61,60,61
44.136,61,60,61
44.138,61,60,61
44.14,61,60,61
44.142,61,60,61
44.144,61,60,61
44.146,61,60,61
44.148,61,60,61
44.14999999999963,61,60,61
44.14999999999963,61,60,61
44.15,61,60,61
44.152,61,60,61
44.154,61,60,61
44.156,61,60,61
44.158,61,60,61
44.16,61,60,61
44.162,61,60,61
44.164,61,60,61
44.166,61,60,61
44.168,61,60,61
44.17,61,60,61
44.172,61,60,61
44.174,61,60,61
44.176,61,60,61
44.178,61,60,61
44.18,61,60,61
44.182,61,60,61
44.184,61,60,61
44.186,61,60,61
44.188,61,60,61
44.19,61,60,61
44.192,61,60,61
44.194,61,60,61
44.196,61,60,61
44.198,61,60,61
44.19999999999963,61,60,61
44.19999999999963,61,60,61
44.2,61,60,61
44.20000000000009,61,60,61
44.20000000000009,61,60,61
44.202,61,60,61
44.204,61,60,61
44.206,61,60,61
44.208,61,60,61
44.21,61,60,61
44.212,61,60,61
44.214,61,60,61
44.216,61,60,61
44.218,61,60,61
44.22,61,60,61
44.222,61,60,61
44.224,61,60,61
44.226,61,60,61
44.228,61,60,61
44.23,61,60,61
44.232,61,60,61
44.234,61,60,61
44.236,61,60,61
44.238,61,60,61
44.24,61,60,61
44.242,61,60,61
44.244,61,60,61
44.246,61,60,61
44.248,61,60,61
44.24999999999962,61,60,61
44.24999999999962,61,60,61
44.25,61,60,61
44.252,61,60,61
44.254,61,60,61
44.256,61,60,61
44.258,61,60,61
44.26,61,60,61
44.262,61,60,61
44.264,61,60,61
44.266,61,60,61
44.268,61,60,61
44.27,61,60,61
44.272,61,60,61
44.274,61,60,61
44.276,61,60,61
44.278,61,60,61
44.28,61,60,61
44.282,61,60,61
44.284,61,60,61
44.286,61,60,61
44.288,61,60,61
44.29,61,60,61
44.292,61,60,61
44.294,61,60,61
44.296,61,60,61
44.298,61,60,61
44.29999999999962,61,60,61
44.29999999999962,61,60,61
44.3,61,60,61
44.302,61,60,61
44.304,61,60,61
44.306,61,60,61
44.308,61,60,61
44.31,61,60,61
44.312,61,60,61
44.314,61,60,61
44.316,61,60,61
44.318,61,60,61
44.32,61,60,61
44.322,61,60,61
44.324,61,60,61
44.326,61,60,61
44.328,61,60,61
44.33,61,60,61
44.332,61,60,61
44.334,61,60,61
44.336,61,60,61
44.338,61,60,61
44.34,61,60,61
44.342,61,60,61
44.344,61,60,61
44.346,61,60,61
44.348,61,60,61
44.34999999999962,61,60,61
44.34999999999962,61,60,61
44.35,61,60,61
44.352,61,60,61
44.354,61,60,61
44.356,61,60,61
44.358,61,60,61
44.36,61,60,61
44.362,61,60,61
44.364,61,60,61
44.366,61,60,61
44.368,61,60,61
44.37,61,60,61
44.372,61,60,61
44.374,61,60,61
44.376,61,60,61
44.378,61,60,61
44.38,61,60,61
44.382,61,60,61
44.384,61,60,61
44.386,61,60,61
44.388,61,60,61
44.39,61,60,61
44.392,61,60,61
44.394,61,60,61
44.396,61,60,61
44.398,61,60,61
44.39999999999961,61,60,61
44.39999999999961,61,60,61
44.4,61,60,61
44.40000000000009,61,60,61
44.40000000000009,61,60,61
44.402,61,60,61
44.404,61,60,61
44.406,61,60,61
44.408,61,60,61
44.41,61,60,61
44.412,61,60,61
44.414,61,60,61
44.416,61,60,61
44.418,61,60,61
44.42,61,60,61
44.422,61,60,61
44.424,61,60,61
44.426,61,60,61
44.428,61,60,61
44.43,61,60,61
44.432,61,60,61
44.434,61,60,61
44.436,61,60,61
44.438,61,60,61
44.44,61,60,61
44.442,61,60,61
44.444,61,60,61
44.446,61,60,61
44.448,61,60,61
44.44999999999961,61,60,61
44.44999999999961,61,60,61
44.45,61,60,61
44.452,61,60,61
44.454,61,60,61
44.456,61,60,61
44.458,61,60,61
44.46,61,60,61
44.462,61,60,61
44.464,61,60,61
44.466,61,60,61
44.468,61,60,61
44.47,61,60,61
44.472,61,60,61
44.474,61,60,61
44.476,61,60,61
44.478,61,60,61
44.48,61,60,61
44.482,61,60,61
44.484,61,60,61
44.486,61,60,61
44.488,61,60,61
44.49,61,60,61
44.492,61,60,61
44.494,61,60,61
44.496,61,60,61
44.498,61,60,61
44.49999999999961,61,60,61
44.49999999999961,61,60,61
44.5,61,60,61
44.502,61,60,61
44.504,61,60,61
44.506,61,60,61
44.508,61,60,61
44.51,61,60,61
44.512,61,60,61
44.514,61,60,61
44.516,61,60,61
44.518,61,60,61
44.52,61,60,61
44.522,61,60,61
44.524,61,60,61
44.526,61,60,61
44.528,61,60,61
44.53,61,60,61
44.532,61,60,61
44.534,61,60,61
44.536,61,60,61
44.538,61,60,61
44.54,61,60,61
44.542,61,60,61
44.544,61,60,61
44.546,61,60,61
44.548,61,60,61
44.54999999999961,61,60,61
44.54999999999961,61,60,61
44.55,61,60,61
44.552,61,60,61
44.554,61,60,61
44.556,61,60,61
44.558,61,60,61
44.56,61,60,61
44.562,61,60,61
44.564,61,60,61
44.566,61,60,61
44.568,61,60,61
44.57,61,60,61
44.572,61,60,61
44.574,61,60,61
44.576,61,60,61
44.578,61,60,61
44.58,61,60,61
44.582,61,60,61
44.584,61,60,61
44.586,61,60,61
44.588,61,60,61
44.59,61,60,61
44.592,61,60,61
44.594,61,60,61
44.596,61,60,61
44.598,61,60,61
44.5999999999996,61,60,61
44.5999999999996,61,60,61
44.6,61,60,61
44.60000000000009,61,60,61
44.60000000000009,61,60,61
44.602,61,60,61
44.604,61,60,61
44.606,61,60,61
44.608,61,60,61
44.61,61,60,61
44.612,61,60,61
44.614,61,60,61
44.616,61,60,61
44.618,61,60,61
44.62,61,60,61
44.622,61,60,61
44.624,61,60,61
44.626,61,60,61
44.628,61,60,61
44.63,61,60,61
44.632,61,60,61
44.634,61,60,61
44.636,61,60,61
44.638,61,60,61
44.64,61,60,61
44.642,61,60,61
44.644,61,60,61
44.646,61,60,61
44.648,61,60,61
44.6499999999996,61,60,61
44.6499999999996,61,60,61
44.65,61,60,61
44.652,61,60,61
44.654,61,60,61
44.656,61,60,61
44.658,61,60,61
44.66,61,60,61
44.662,61,60,61
44.664,61,60,61
44.666,61,60,61
44.668,61,60,61
44.67,61,60,61
44.672,61,60,61
44.674,61,60,61
44.676,61,60,61
44.678,61,60,61
44.68,61,60,61
44.682,61,60,61
44.684,61,60,61
44.686,61,60,61
44.688,61,60,61
44.69,61,60,61
44.692,61,60,61
44.694,61,60,61
44.696,61,60,61
44.698,61,60,61
44.6999999999996,61,60,61
44.6999999999996,61,60,61
44.7,61,60,61
44.702,61,60,61
44.704,61,60,61
44.706,61,60,61
44.708,61,60,61
44.71,61,60,61
44.712,61,60,61
44.714,61,60,61
44.716,61,60,61
44.718,61,60,61
44.72,61,60,61
44.722,61,60,61
44.724,61,60,61
44.726,61,60,61
44.728,61,60,61
44.73,61,60,61
44.732,61,60,61
44.734,61,60,61
44.736,61,60,61
44.738,61,60,61
44.74,61,60,61
44.742,61,60,61
44.744,61,60,61
44.746,61,60,61
44.748,61,60,61
44.74999999999959,61,60,61
44.74999999999959,61,60,61
44.75,61,60,61
44.752,61,60,61
44.754,61,60,61
44.756,61,60,61
44.758,61,60,61
44.76,61,60,61
44.762,61,60,61
44.764,61,60,61
44.766,61,60,61
44.768,61,60,61
44.77,61,60,61
44.772,61,60,61
44.774,61,60,61
44.776,61,60,61
44.778,61,60,61
44.78,61,60,61
44.782,61,60,61
44.784,61,60,61
44.786,61,60,61
44.788,61,60,61
44.79,61,60,61
44.792,61,60,61
44.794,61,60,61
44.796,61,60,61
44.798,61,60,61
44.79999999999959,61,60,61
44.79999999999959,61,60,61
44.79999999999997,61,60,61
44.79999999999997,61,60,61
44.8,61,60,61
44.8000000000001,61,60,61
44.8000000000001,61,60,61
44.80000000067993,61,60,61
44.80000000067993,61,60,61
44.802,61,60,61
44.804,61,60,61
44.806,61,60,61
44.808,61,60,61
44.81,61,60,61
44.812,61,60,61
44.814,61,60,61
44.816,61,60,61
44.818,61,60,61
44.82,61,60,61
44.822,61,60,61
44.824,61,60,61
44.826,61,60,61
44.828,61,60,61
44.83,61,60,61
44.832,61,60,61
44.834,61,60,61
44.836,61,60,61
44.838,61,60,61
44.84,61,60,61
44.842,61,60,61
44.844,61,60,61
44.846,61,60,61
44.848,61,60,61
44.84999999999959,61,60,61
44.84999999999959,61,60,61
44.85,61,60,61
44.852,61,60,61
44.854,61,60,61
44.856,61,60,61
44.858,61,60,61
44.86,61,60,61
44.862,61,60,61
44.864,61,60,61
44.866,61,60,61
44.868,61,60,61
44.87,61,60,61
44.872,61,60,61
44.874,61,60,61
44.876,61,60,61
44.878,61,60,61
44.88,61,60,61
44.882,61,60,61
44.884,61,60,61
44.886,61,60,61
44.888,61,60,61
44.89,61,60,61
44.89000034851422,61,60,61
44.89000034851422,61,61,61
44.89001053410114,61,61,61
44.89001053410114,62,61,61
44.89001054256875,62,61,61
44.89001054256875,62,61,62
44.892,62,61,62
44.894,62,61,62
44.896,62,61,62
44.898,62,61,62
44.89999999999959,62,61,62
44.89999999999959,62,61,62
44.9,62,61,62
44.902,62,61,62
44.904,62,61,62
44.906,62,61,62
44.908,62,61,62
44.91,62,61,62
44.912,62,61,62
44.914,62,61,62
44.916,62,61,62
44.918,62,61,62
44.92,62,61,62
44.922,62,61,62
44.924,62,61,62
44.926,62,61,62
44.928,62,61,62
44.93,62,61,62
44.932,62,61,62
44.934,62,61,62
44.936,62,61,62
44.938,62,61,62
44.94,62,61,62
44.942,62,61,62
44.944,62,61,62
44.946,62,61,62
44.948,62,61,62
44.94999999999958,62,61,62
44.94999999999958,62,61,62
44.95,62,61,62
44.952,62,61,62
44.954,62,61,62
44.956,62,61,62
44.958,62,61,62
44.96,62,61,62
44.962,62,61,62
44.964,62,61,62
44.966,62,61,62
44.968,62,61,62
44.97,62,61,62
44.972,62,61,62
44.974,62,61,62
44.976,62,61,62
44.978,62,61,62
44.98,62,61,62
44.982,62,61,62
44.984,62,61,62
44.986,62,61,62
44.988,62,61,62
44.99,62,61,62
44.992,62,61,62
44.994,62,61,62
44.996,62,61,62
44.998,62,61,62
44.99999999999958,62,61,62
44.99999999999958,62,61,62
44.99999999999999,62,61,62
44.99999999999999,62,61,62
45,62,61,62
45,62,61,62
45.0000000000001,62,61,62
45.0000000000001,62,61,62
45.002,62,61,62
45.004,62,61,62
45.006,62,61,62
45.008,62,61,62
45.01,62,61,62
45.012,62,61,62
45.014,62,61,62
45.016,62,61,62
45.018,62,61,62
45.02,62,61,62
45.022,62,61,62
45.024,62,61,62
45.026,62,61,62
45.028,62,61,62
45.03,62,61,62
45.032,62,61,62
45.034,62,61,62
45.036,62,61,62
45.038,62,61,62
45.04,62,61,62
45.042,62,61,62
45.044,62,61,62
45.046,62,61,62
45.048,62,61,62
45.04999999999958,62,61,62
45.04999999999958,62,61,62
45.05,62,61,62
45.052,62,61,62
45.054,62,61,62
45.056,62,61,62
45.058,62,61,62
45.06,62,61,62
45.062,62,61,62
45.064,62,61,62
45.066,62,61,62
45.068,62,61,62
45.07,62,61,62
45.072,62,61,62
45.074,62,61,62
45.076,62,61,62
45.078,62,61,62
45.08,62,61,62
45.082,62,61,62
45.084,62,61,62
45.086,62,61,62
45.088,62,61,62
45.09,62,61,62
45.092,62,61,62
45.094,62,61,62
45.096,62,61,62
45.098,62,61,62
45.09999999999958,62,61,62
45.09999999999958,62,61,62
45.1,62,61,62
45.102,62,61,62
45.104,62,61,62
45.106,62,61,62
45.108,62,61,62
45.11,62,61,62
45.11001053422375,62,61,62
45.11001053422375,62,61,62
45.11001054269128,62,61,62
45.11001054269128,62,61,62
45.112,62,61,62
45.114,62,61,62
45.116,62,61,62
45.118,62,61,62
45.12,62,61,62
45.122,62,61,62
45.124,62,61,62
45.126,62,61,62
45.128,62,61,62
45.13,62,61,62
45.132,62,61,62
45.134,62,61,62
45.136,62,61,62
45.138,62,61,62
45.14,62,61,62
45.142,62,61,62
45.144,62,61,62
45.146,62,61,62
45.148,62,61,62
45.14999999999957,62,61,62
45.14999999999957,62,61,62
45.15,62,61,62
45.152,62,61,62
45.154,62,61,62
45.156,62,61,62
45.158,62,61,62
45.16,62,61,62
45.162,62,61,62
45.164,62,61,62
45.166,62,61,62
45.168,62,61,62
45.17,62,61,62
45.172,62,61,62
45.174,62,61,62
45.176,62,61,62
45.178,62,61,62
45.18,62,61,62
45.182,62,61,62
45.184,62,61,62
45.186,62,61,62
45.188,62,61,62
45.19,62,61,62
45.192,62,61,62
45.194,62,61,62
45.196,62,61,62
45.198,62,61,62
45.19999999999957,62,61,62
45.19999999999957,62,61,62
45.2,62,61,62
45.2000000000001,62,61,62
45.2000000000001,62,61,62
45.202,62,61,62
45.204,62,61,62
45.206,62,61,62
45.208,62,61,62
45.21,62,61,62
45.212,62,61,62
45.214,62,61,62
45.216,62,61,62
45.218,62,61,62
45.22,62,61,62
45.222,62,61,62
45.224,62,61,62
45.226,62,61,62
45.228,62,61,62
45.23,62,61,62
45.232,62,61,62
45.234,62,61,62
45.236,62,61,62
45.238,62,61,62
45.24,62,61,62
45.242,62,61,62
45.244,62,61,62
45.246,62,61,62
45.248,62,61,62
45.24999999999957,62,61,62
45.24999999999957,62,61,62
45.25,62,61,62
45.252,62,61,62
45.254,62,61,62
45.256,62,61,62
45.258,62,61,62
45.26,62,61,62
45.262,62,61,62
45.264,62,61,62
45.266,62,61,62
45.268,62,61,62
45.27,62,61,62
45.272,62,61,62
45.274,62,61,62
45.276,62,61,62
45.278,62,61,62
45.28,62,61,62
45.282,62,61,62
45.284,62,61,62
45.286,62,61,62
45.288,62,61,62
45.29,62,61,62
45.292,62,61,62
45.294,62,61,62
45.296,62,61,62
45.298,62,61,62
45.29999999999956,62,61,62
45.29999999999956,62,61,62
45.3,62,61,62
45.302,62,61,62
45.304,62,61,62
45.306,62,61,62
45.308,62,61,62
45.31,62,61,62
45.312,62,61,62
45.314,62,61,62
45.316,62,61,62
45.318,62,61,62
45.32,62,61,62
45.322,62,61,62
45.324,62,61,62
45.326,62,61,62
45.328,62,61,62
45.33,62,61,62
45.332,62,61,62
45.334,62,61,62
45.336,62,61,62
45.338,62,61,62
45.34,62,61,62
45.342,62,61,62
45.344,62,61,62
45.346,62,61,62
45.348,62,61,62
45.34999999999956,62,61,62
45.34999999999956,62,61,62
45.35,62,61,62
45.352,62,61,62
45.354,62,61,62
45.356,62,61,62
45.358,62,61,62
45.36,62,61,62
45.362,62,61,62
45.364,62,61,62
45.366,62,61,62
45.368,62,61,62
45.37,62,61,62
45.372,62,61,62
45.374,62,61,62
45.376,62,61,62
45.378,62,61,62
45.38,62,61,62
45.382,62,61,62
45.384,62,61,62
45.386,62,61,62
45.388,62,61,62
45.39,62,61,62
45.392,62,61,62
45.394,62,61,62
45.396,62,61,62
45.398,62,61,62
45.39999999999956,62,61,62
45.39999999999956,62,61,62
45.4,62,61,62
45.40000000000011,62,61,62
45.40000000000011,62,61,62
45.402,62,61,62
45.404,62,61,62
45.406,62,61,62
45.408,62,61,62
45.41,62,61,62
45.412,62,61,62
45.414,62,61,62
45.416,62,61,62
45.418,62,61,62
45.42,62,61,62
45.422,62,61,62
45.424,62,61,62
45.426,62,61,62
45.428,62,61,62
45.43,62,61,62
45.432,62,61,62
45.434,62,61,62
45.436,62,61,62
45.438,62,61,62
45.44,62,61,62
45.442,62,61,62
45.444,62,61,62
45.446,62,61,62
45.448,62,61,62
45.44999999999956,62,61,62
45.44999999999956,62,61,62
45.45,62,61,62
45.452,62,61,62
45.454,62,61,62
45.456,62,61,62
45.458,62,61,62
45.46,62,61,62
45.462,62,61,62
45.464,62,61,62
45.466,62,61,62
45.468,62,61,62
45.47,62,61,62
45.472,62,61,62
45.474,62,61,62
45.476,62,61,62
45.478,62,61,62
45.48,62,61,62
45.482,62,61,62
45.484,62,61,62
45.486,62,61,62
45.488,62,61,62
45.49,62,61,62
45.492,62,61,62
45.494,62,61,62
45.496,62,61,62
45.498,62,61,62
45.49999999999955,62,61,62
45.49999999999955,62,61,62
45.5,62,61,62
45.502,62,61,62
45.504,62,61,62
45.506,62,61,62
45.508,62,61,62
45.51,62,61,62
45.512,62,61,62
45.514,62,61,62
45.516,62,61,62
45.518,62,61,62
45.52,62,61,62
45.522,62,61,62
45.524,62,61,62
45.526,62,61,62
45.528,62,61,62
45.53,62,61,62
45.532,62,61,62
45.534,62,61,62
45.536,62,61,62
45.538,62,61,62
45.54,62,61,62
45.542,62,61,62
45.544,62,61,62
45.546,62,61,62
45.548,62,61,62
45.54999999999955,62,61,62
45.54999999999955,62,61,62
45.55,62,61,62
45.552,62,61,62
45.554,62,61,62
45.556,62,61,62
45.558,62,61,62
45.56,62,61,62
45.562,62,61,62
45.564,62,61,62
